Beatmap,SR
1768404 | opaque [Normal],2.2910
2698882 | Encounter [Normal],2.2910
3085974 | Run*2 Run To You!! [Normal],2.2909
4639908 | Oduvanchiki (TV Size) [Normal],2.2909
2846977 | mosaic [Normal],2.2907
3878200 | GYB!! (TV Size) [Ysg's Normal],2.2907
3677596 | Akane-gumi Katsudou Nisshi ~U-han~ (TV Size) [Ysg's Normal],2.2901
4364548 | Gloomy Flash feat. mami [Easy],2.2900
3100224 | Senryakuteki de Yosoku Funou na Love Comedy no Ending Kyoku (TV Size) [Easy],2.2899
1511711 | Crystal World ~Fracture~ [Normal],2.2896
4219571 | NAME (TV Size) [Easy],2.2884
2810331 | TAKEMIKADUCHI [NORMAL],2.2877
4196246 | Only for you (TV Size) [Forthnos' Normal],2.2872
3927683 | SANTA SAN (Cut Ver.) [keksik's Easy],2.2869
1018854 | entelecheia [Normal],2.2867
4115218 | Himitsu Melody (TV Size) [Normal],2.2866
2450538 | Titania [BASIC],2.2864
3570154 | Start Line (Cut Ver.) [Nabi's Easy],2.2860
2532432 | Connecting Happy!! (TV Size) [Normal],2.2856
4397128 | National Anthem Of The USSR (Cut Ver.) [Easy],2.2852
3961351 | Gift (TV Size) [Normal],2.2839
971024 | COOLEST [Lenz vs. doy's EZ 'Stylish'],2.2835
3870443 | Pokkan Color [Normal],2.2831
1265136 | Shinzou o Sasageyo! [TV Size] [NM],2.2830
3407623 | will work for food [lacrima's nm],2.2829
2202430 | Won't Cry [Normal],2.2828
2619331 | STOIC HYPOTHESIS [Normal],2.2821
3940341 | Kanbu de Tomatte Sugu Tokeru ~ Kyouki no Udongein [Normal],2.2821
1013525 | Namae o Yobu yo (TV Size) [HD],2.2820
1756282 | Soundscape (TV Size) [Normal],2.2816
659684 | Invitation from Mr.C [NOVICE],2.2815
1830152 | COLORFUL BOX (TV Size) [NM],2.2814
514601 | Quietus Ray [NOVICE Lv.9],2.2814
4747761 | A World Without Danger (Cut Ver.) [Code : Hard],2.2811
3698006 | Shop [Normal],2.2810
651705 | MIIRO [Hard],2.2810
4503957 | oh so u stole my pencil?? ...yeah imma get that back in blood [...normal??],2.2809
3518268 | TOBIDASE! TO THE COSMIC!! [BASIC!!],2.2801
1167079 | Hello Happiness [Normal],2.2800
3416613 | Music Like This [Insane Like This],2.2793
3781197 | DEAD END in My Brain (TV Size) [The Dark Knight (Regrets) / Ferdi's Normal],2.2791
2593080 | Doro no Bunzai de Watashi dake no Taisetsu o Ubaou da nante [Madoka's Normal],2.2780
385270 | Dear You [4K NM],2.2780
552747 | Renatus [Normal],2.2780
4341103 | MOBILYS [Easy],2.2775
4909387 | DanceCap - 2 [Insane],2.2774
3926114 | SANTA SAN (Cut Ver.) [Ferdi's Normal],2.2772
1231248 | cyanine [As' Intermediate],2.2769
4820088 | Pumpin' Junkies [#NORMAL],2.2766
1035811 | NNRT [Normal],2.2761
2911585 | Take [Past],2.2759
3882098 | Funkotsu Saishin Casino [Rivals' Normal],2.2752
"4587180 | Onnaji Kimochi, Hontou no Kimochi [Ihram's Normal]",2.2751
1343953 | BRYNHILDR IN THE DARKNESS -Ver. EJECTED- [NM],2.2748
4139834 | I'm For You (Cut Ver.) [Beginner],2.2745
1176306 | Dreadnought [Valen's Normal],2.2744
1016490 | All I wanna do is touch your power points [Hard],2.2741
3663740 | Mukuroju no Hakamori [BASIC],2.2733
4221070 | Koi Sekai (TV Size) [Normal],2.2733
4133542 | Ange du Blanc Pur [Easy],2.2725
771273 | Kakushinteki*Metamaruphose! [4K Lv.8],2.2723
1302507 | Hitorigoto -TV MIX- [Normal],2.2721
4585381 | Akogare Maid Vacation (Cut Ver.) [Normal],2.2721
4065336 | Triple Baka (Cut Ver.) [Easy],2.2715
2935626 | 12151109 [Maxim's Hard],2.2713
4415337 | Be Starters! (TV Size) [NM+],2.2712
1464947 | Holy Night [Normal],2.2711
4893324 | Bass Slut (Original Mix) (Cut Ver.) [Intermediate],2.2710
1411018 | Shiawase Iro [HD],2.2709
1021880 | Ikenai Borderline [CS' 4K NM],2.2706
4414084 | Happy Life (TV Size) [Normal],2.2706
1517930 | Iwanai kedo ne. (TV Size) [Hard],2.2694
3889507 | Everyday I Need You (feat. JinSoul) [Easy],2.2692
4469257 | Rainy Girl [4K Easy],2.2681
1253571 | The 6th KAC DJ TOTTO's SELECTION [MEDIUM],2.2676
4571589 | Kimiiro no Kiseki (TV Size) [Kaguya's Easy],2.2675
4511259 | Plasma Gun (Sytho Cover) [Normal],2.2669
352168 | Your song* [S.Star's 4K NM],2.2668
637751 | After After [Grun's 4K NM],2.2668
3903283 | Taiga yo Tomoni Naite Kure (TV Size) [Xnery's Easy],2.2667
4083527 | Wolves Standing Towards Enemies [Tuning | Beginner],2.2663
4912065 | Gong Xi Fa Cai [Hard],2.2663
4525341 | Igaku [Easy],2.2660
2344323 | Rubber Band [mint's Advanced],2.2659
2234959 | This December [Normal],2.2656
511087 | Oboro [Etlie's Normal],2.2653
1296165 | Mentanpindoradora [Green Lv.4],2.2652
4364722 | Hana no Tou (TV Size) [Easy],2.2652
4209356 | More One Night (Assertive Hardcore Bootleg) (Short Ver.) [Angki's Easy],2.2645
4613551 | Accendio [Easy],2.2640
2842930 | Storyteller (TV Size) [Rhezie's Normal],2.2638
3476420 | Salome [Facil],2.2637
4654075 | Koushyoku no Melody [Easy],2.2636
1058281 | ra'am [Normal],2.2635
1475147 | Dream Catcher (Blue Satellite Remix) [Easy],2.2634
429213 | Ichiban Boshi (TV Size) [NaxelCL's NM],2.2630
785403 | Daiuchuu Stage [NOVICE],2.2629
4062451 | dreamy night [easy],2.2627
1946563 | Ooi [Drago's Party Advanced],2.2626
320006 | POODLE [4K Normal],2.2622
362860 | Elemental Creation [victorica's 4K Normal],2.2615
3428735 | Deux Saint-Co Odyssey!! [Wint's NOVICE],2.2613
4522921 | DAN DAN Kokoro Hikareteku (TV Size) [Easy],2.2607
3709974 | cute and soft [normal],2.2606
432352 | Home (Full Version) [Calm],2.2599
4557088 | Virtual Medley Lagu Daerah [Sedang // Normal],2.2595
4188160 | Hold On Tight [Advanced],2.2589
4268123 | veil (TV Size) [Normal],2.2588
4327553 | Hyacinth [Revv's Easy],2.2583
4416596 | Craiova [Normal],2.2583
2411389 | VIVID DEBUT! [Unpredictable's BASIC],2.2578
1065250 | Crushing Dusk [Dell's Easy],2.2574
3971100 | Mukishitsu Sekai ni Irodori o [Damaree's Normal],2.2574
2836698 | FANCY [EASY!],2.2569
4783614 | Honest Man (Cut Ver.) [Mudah],2.2568
4849059 | M@GICAL*CURE! LOVE <3 SHOT! [Normal Beam],2.2567
3504693 | Burst The Gravity (TV Size) [Normal],2.2566
4016834 | najimi breakers [normal],2.2561
1095964 | Oshama Scramble! [Ria's NORMAL],2.2559
3479211 | Ai no Supreme! (TV Size) [Ai's Normal],2.2559
1211618 | Rock It [Normal],2.2552
4676459 | Shikairo Days (TV Size) [Sava's Easy],2.2550
948539 | Gekkou Ranbu [NOVICE],2.2550
1673119 | Twin Rocket [NOVICE],2.2548
3204603 | Smile & Go!! [Easy!!],2.2545
4521530 | this is what falling in love feels like [easy <3],2.2543
4726146 | Bete (Cut Ver.) [Py's Easy],2.2543
1320774 | Capitalism Cannon [Lv.4: Green],2.2542
4119913 | Airplane [Ihram's Easy],2.2540
3397528 | Target for Love [Rio's Normal],2.2538
"2368344 | Mopemope [-""cute.-.]",2.2537
778876 | secret arms [Normal],2.2532
2545396 | Alteregoism [Easy],2.2529
4298284 | Nanotech Delights (Cut Ver.) [Roxie's Advanced],2.2521
3128893 | OverThink (TV Size) [Normal],2.2512
516563 | INTO YOUR HEART (Ruffage Remix) [HD],2.2511
1252471 | The 5th KAC DJ TOTTO's SELECTION [MEDIUM],2.2509
1699957 | Veritas [Veni [NM]],2.2490
1875139 | Resurrection Spell [Normal],2.2488
3561120 | Eclipse (TV Size) [Easy],2.2484
4420816 | Black Key Etude [NM - Technical 6],2.2483
1624797 | Finixe [Beginner],2.2481
2159601 | Sugar Sprite [Normal],2.2481
1488847 | Hachigatsu no Yoru [4K Normal],2.2474
720558 | ANiMA [Kyou's 4K Lv.9],2.2474
849276 | G1ll35 d3 R415 [Easy],2.2473
2970356 | Viyella's Scream [Sya's BASIC],2.2472
530557 | Garyou Tensei [4K NM],2.2470
2390920 | Toki toshite Violence (TV Size) [Normal],2.2460
4906599 | Ambivalent (TV Size) [Initial's Normal],2.2459
2996141 | FLY HIGH!! (TV Size) [Easy!!],2.2457
737601 | Otome Ryouran Mai Sakihokore [ALEFY's MEDIUM],2.2455
2942801 | CATCH ME (Cut Ver.) [Easy],2.2453
3829714 | Snow Changes to a Beat Again [Etsu's Normal],2.2451
4011875 | Kyuukyoku Unbalance! (TV Size) [Yui's Normal],2.2451
1437931 | Just Awake (TV Size) [Ash's Normal],2.2450
822561 | A Match Into Water [NM],2.2448
3746700 | Fantasy Note [4K Easy],2.2440
3601431 | Eternal White [Whitish | Sya's Normal],2.2436
2060021 | Faraway [intermediate],2.2433
1731672 | Xue Mao Jiao [Normal],2.2432
3213600 | HAPPY limelight [BASIC],2.2431
3912380 | The Cyber Grind [Normal],2.2430
1363537 | Mama ft. William Singe [ExNeko's 4K Hard],2.2429
1716669 | Fire in the Phoenix [Easy],2.2425
3451656 | Twin*kle Galaxies [Easy],2.2421
2804638 | XTREME [Otosaka's NORMAL],2.2420
1054883 | NEO TREASON [Dell's NOVICE],2.2417
3958519 | lit(var) [Normal],2.2416
4495829 | Early Risers [Normal],2.2408
3511776 | MixxioN [NOVICE],2.2403
3946428 | 10 Things I Hate About You (Sped Up & Cut Ver.) [Mirsaaa's Normal],2.2400
947073 | LiFE Garden [CS' 4K Normal],2.2399
3948290 | Wildfire [Normal],2.2394
947781 | Big Money [Nickel [NM]],2.2394
3838026 | USSEEWA [Fapu's Normal],2.2393
2943160 | Blows Up Everything [Sya's NORMAL],2.2392
2430952 | Heart no Iro [Normal],2.2381
2943716 | Monoqlo City (TV Size) [Tiger's Normal],2.2381
3034302 | Kamiiro Awase (TV Size) [Remilistrasza's Easy],2.2381
3860899 | USSEEWA [Diederich Olsen's Easy],2.2380
3235857 | Kyuuseigou wa Kyuuteisha! [Easy],2.2378
4568143 | Shouted Serenade (TV Size) [Easy],2.2374
2754913 | 083 - nekomimi [Normal],2.2369
3928994 | Queen Fox [Advanced],2.2368
2462894 | Bakuure! Match Uri no Haken Shoujo (Cut Ver.) [Easy],2.2367
4623153 | Rasselbande [HARDTEKK BOOTLEG] [Mongol's ADVANCED],2.2365
1357438 | STEP by STEP UP [nika's Normal],2.2358
910999 | End to end [Baim's BASIC],2.2358
995147 | Solar Storm [Z1's Normal],2.2350
3743109 | Positive*Dance Time [4K Easy],2.2348
4663216 | Dream Believers (Game Ver.) [Easy],2.2344
3275344 | kiss the sexy robot?? ultimate championship 201X!!! (Cut Ver.) [normal],2.2343
4115477 | Odin [EASY],2.2340
1845378 | Final Letter [NOVICE],2.2337
4832696 | Void Of Altair [Easy],2.2335
825656 | Yuki Onna [BASIC],2.2334
3967207 | I'll Wait (succducc Remix) [Normal],2.2330
3715079 | Yume Fanfare (TV Size) [Easy],2.2329
4583407 | Growing Up (TV Size) [Easy],2.2326
1030432 | Wakusei*Lollipop [As' MEDIUM],2.2319
3308601 | Yuke [Easy],2.2318
946822 | fantastic dreamer(TV-size) [Normal],2.2318
2846110 | perditus paradisus [stupud man's Normal],2.2317
4024587 | 367Days [Easy],2.2303
2325440 | Hazukashigariya no Toy Soldier [Easy],2.2302
3942725 | Deep down (TV Size) [Normal],2.2300
1152037 | the girl next door [Home Lv.6],2.2288
3076907 | Maji de...!? [Fapu's Normal],2.2288
3741820 | Violet Snow (Short Ver.) [Feelings..],2.2288
4352533 | Ye Mingzhu [Beginner],2.2281
1504480 | Wowie Zowie! [BASIC],2.2277
1712551 | Inverse World [Aurora / Falcon's Easy],2.2277
3785439 | Dollfie Dream [Normal],2.2277
1066929 | Brave Shine (TV size) [Dell's Normal],2.2273
3252767 | Black and White (TV Size) [Normal],2.2270
417576 | Electric Angel [4K EZ],2.2269
967067 | Hi FiVE! [Reyzra's Standard],2.2267
1937105 | EmbryO [BASIC],2.2265
4376128 | Blizzard Heights [BrayanKitsn vs. Ucitysm's Advanced],2.2265
"4447314 | ""Boku wa..."" (TV Size) [Easy]",2.2265
1899902 | RESISTER (TV Size) [Normal],2.2264
2577160 | Motto Amai Koigokoro [Easy],2.2262
4673103 | MEGALOVANIA [HIMITSU'S ADVANCED],2.2262
3272585 | I will [Normal],2.2261
884050 | Future style [4K NM],2.2261
567996 | Say A Vengeance [Normal],2.2259
2910670 | i wonder. [beginner.],2.2258
4222593 | Simple [Foxide's Easy],2.2254
2926511 | VIVID VICE (TV Size) [Normal],2.2252
4249514 | Everyday I Love You (feat. HaSeul) [Easy],2.2251
4170784 | Together Again (Cut Ver.) [Leaves' Normal],2.2248
1235649 | Reason of being [First Days in the Team / Beginner],2.2243
"3904209 | Chu, Tayousei. (TV Size) [Easy]",2.2243
"4180158 | Eve, Psyche & The Bluebeard's wife [Easy]",2.2240
"4022448 | What's up, people?! (TV Size) [Normal]",2.2239
4675886 | Shikairo Days (TV Size) [Apol's Easy],2.2238
1404406 | Niflheimr [Sya's Normal],2.2232
2786121 | Dance With Nightsky [Easy],2.2225
2061171 | Bug Thief [Easy],2.2220
3403834 | YOU AND I [Rio's Normal],2.2215
4200594 | Usagi Flap [Ainer's Normal],2.2215
2586557 | ANIMA (TV Size) [DH's Easy],2.2208
4703482 | Shika Senbei no Uta (TV Size) [AndreyChomik's Easy],2.2207
2538880 | ANIMA (TV Size) [Normal],2.2205
1241954 | Exit This Earth's Atomosphere [9.8 m/s],2.2204
3736164 | Kuu ni Naru [Mirsaaa's Easy],2.2202
1905638 | Absolute Domination [NOVICE],2.2200
3988488 | Bibitto Love (TV Size) [Sava's Easy],2.2199
4152671 | Zutto ChamJam [Normal],2.2199
4807527 | Minor Piece (TV Size) [Hard],2.2197
2556909 | Tenkuu Cafeteria (TV Size) [cdwcgt's Normal?],2.2195
998444 | Chirality [MEDIUM],2.2194
3251409 | Kaimin! Anmin! Syalist Seikatsu (TV Size) [fvrex's 4K Normal],2.2192
3834418 | KICK BACK (TV Size) [Maxim's Normal],2.2190
1506792 | Houkago Stride [Sya's Advanced],2.2189
4090402 | Hanagoyomi (Short Ver.) [Easy],2.2189
3582254 | Tsuioku [Easy],2.2188
3471145 | Mesheer [Easy],2.2186
1673007 | K.O.K.O.R.O [Ayyri's NM],2.2183
3183716 | Animare Niveus [Easy],2.2178
1083726 | Yuukei Yesterday [4K NM],2.2174
240122 | smooooch [4K HD],2.2166
3818652 | Parasol Cider [Easy],2.2165
2431375 | Turn the story [Stan's NOVICE],2.2163
3897859 | Reverse World [Akasha's Normal],2.2163
4326754 | Marlboro Nights [Marlboro Medium | Hard],2.2163
4022066 | M.E.D. PHONK [Normal],2.2161
1093424 | Rainbow after Rain [Normal],2.2156
2217505 | Daydream cafe (TV Size) [Standard],2.2156
3462663 | Suki yo ~Two Hearts~ [Easy],2.2153
1266266 | Pavor Nocturnus [OWJI's Normal],2.2152
1269351 | Chao Yue Ji Xian [Normal],2.2145
2969057 | Viyella's Scream [MUZ's ADVANCED],2.2141
3620000 | Nirv lucE [Beginning],2.2139
2944036 | Bursty Greedy Spider (TV Size) [Normal],2.2136
2923370 | Umapyoi Densetsu (Game Ver.) [Short Distance [1200m]],2.2134
3553158 | Avant [Easy],2.2130
4613554 | Accendio [ler's Normal],2.2127
2116185 | JUSTadICE (TV Size) [Normal],2.2121
1429242 | Plasma Gun [Basic],2.2119
1332462 | Ima Koko [Normal],2.2118
547801 | Renatus [Arcwin's 4K Normal+],2.2112
2619412 | OZONE [NOVICE],2.2110
787930 | BEAUTIFUL WORLD [Sun],2.2105
4575939 | Genjitsu Mysterium (TV Size) [Ihram's Easy],2.2102
1170196 | HEAVENLY SMILE [Rem's ADVANCED],2.2100
"3857102 | Dandelion Girls, Dandelion Boys [Normal]",2.2100
2396647 | Key of Truth [4K // Standard],2.2099
2263463 | Hope [Normal],2.2097
4177918 | the new non non biyori disco groove [AnnouncerF's Normal],2.2097
1549498 | RE:UNION -Duo Blade Against- [Normal],2.2096
1375220 | Seishun Prologue [Tofu's 4K Normal 'Eriri'],2.2092
4807249 | Angel Of Darkness (Video Mix) (Nightcore Mix) [Normal],2.2091
911849 | miragecoordinator [Normal],2.2082
930174 | Otsukimi Recital [Normal],2.2081
2010066 | ari venti w/ Young Citrus [advanced],2.2080
2600513 | Scar/let [Easy],2.2079
3028124 | Sayonara kara Hajimaru Monogatari (TV Size) [Easy],2.2076
4948342 | Heart111 [Hard],2.2076
2698381 | Ding Dong Holy Night [Normal],2.2075
3912454 | Heroine wa Heikin Ika. (Cut Ver.) [DH's Beginner],2.2073
"4844797 | Star light, Star bright (TV Size) [Easy]",2.2069
3934347 | uni-birth [Easy],2.2068
2696909 | AstroNotes. [BASIC],2.2066
4334899 | Amairo*TeaParty [DH's Normal],2.2063
4351970 | Rat A Tat!!! (TV Size) [AF's EASY!!!],2.2060
4305040 | Gotoubun no Mirai (TV Size) [Easy],2.2057
4273442 | SPACE INVADER [Easy],2.2056
4039819 | TITLE IDOL [Easy],2.2053
2616992 | You Take the World's Weight Away [Heavy],2.2050
2888184 | crescent moon (Cut Ver.) [Intermediate],2.2048
"2617848 | Excuse My Rudeness, But Could You Please RIP? [Normal Beats (SV)]",2.2047
"2617849 | Excuse My Rudeness, But Could You Please RIP? [Normal Beats]",2.2047
836173 | Love Maker [4K HD],2.2046
1219749 | Catch the Moment [Normal],2.2045
4640716 | Igallta [NM],2.2042
2058826 | Education [elementary school],2.2040
400099 | Mermaid girl -Akiba Koubou MIX- [puxtu's Lv.10],2.2040
3940338 | Kanbu de Tomatte Sugu Tokeru ~ Kyouki no Udongein [Easy],2.2039
4688004 | Snowy [4K Normal],2.2033
3794376 | Heart Shaker (Cut Ver.) [Temmeh's Easy],2.2032
872751 | Eisou Youga ~Meikyou Shisui~ [LH's NM],2.2032
1089442 | Mobbyca [NM],2.2027
2208847 | Wavetapper [Advanced],2.2026
4248391 | How to be mine [Easy],2.2026
2690790 | Art o Kagaku Suru [Ainer's Easy],2.2025
"4251717 | 1,2,3,4! [Two]",2.2024
"3818606 | Lights, Camera, Action! [4K Hard]",2.2023
3020923 | AKKERA-COUNTRY-BOY [Normal],2.2022
3439774 | Akuma no Ko (TV Size) [DH's Normal],2.2021
3588748 | Aoki Negai -Opening Size- [Sava's Normal],2.2016
1212126 | Coinage [Confusion],2.2013
2747208 | Memento (TV Size) [4K Normal],2.2012
916729 | Figue Folle [Abrax's Innocuous [Lv.3]],2.2009
3271444 | Holdin' On (Skrillex and Nero Remix) (Cut Ver.) [Easy],2.2003
3247946 | Fansa (Cut Ver.) [Easy],2.2001
3605429 | WONDERFUL WONDER (TV Size) [Nabi's Normal],2.1999
465221 | Taekwonburi [Marirose's 4K NM],2.1999
3033761 | Toumei Datta Sekai (TV Size) [NM],2.1995
4364546 | Red Liberation (TV Size) [Normal],2.1995
4220588 | Neppa feat. Butter [4K Normal],2.1993
2559566 | Joudan ja Nai ne (Cut Ver.) [Normal],2.1990
4097533 | Idol (TV Size) [Normal],2.1990
3745432 | Inverted World [Beginner],2.1989
3925887 | KISSA Rain [Futsuu],2.1988
749179 | Meaning [Normal],2.1985
1087171 | Asu no Yozora Shoukaihan [Normal],2.1983
4550717 | paranoia (Extended Edit) (Sped Up Ver.) [advanced depression],2.1977
4161251 | Zutto ChamJam [Easy],2.1976
4289452 | Renai millimeter film (TV Size) [Dell's 4K Normal],2.1974
3783891 | The Sunshower (TV Size) [Apol's Hard],2.1972
3496609 | Shinku no Limit [Normal],2.1969
3660561 | Desperado Waltz [BASIC],2.1966
767308 | Altale [Beginner Lv.8],2.1965
2810328 | TAKEMIKADUCHI [EASY],2.1962
1963225 | My Days [Normal],2.1961
3540552 | Let Me Know [Normal],2.1960
745263 | Hours ft. Lady Leshurr & Paigey Cakey [Feru's EZ],2.1959
906681 | Haru Modoki [Normal],2.1958
2739343 | Aqua Stars [Easy],2.1956
3083499 | Rush-More [Easy],2.1956
3264355 | Haunted House [Easy],2.1950
3589140 | La Bella Patria (TV Size) [Easy],2.1950
4030281 | Gabberse Town [Hard],2.1949
4375298 | Taiyou to Rainbow (TV Size) [Normal],2.1945
3608454 | Yuki Otoko [BASIC],2.1942
"4484578 | I [Tranquility, after a torrential storm. // 4K]",2.1942
2635645 | Darling (TV Size) [Normal],2.1941
3919962 | NO END NO WORLD -Opening Size- [Sinner Dancing With a Doll // Normal],2.1939
4574278 | ~Always~ [Advanced],2.1937
4808369 | Same Blue (TV Size) [Normal // Commitment],2.1935
1092092 | Magical Musical Master [Normal],2.1925
2163374 | Moffumofu DE Yoi no Ja yo (TV Size) [DH's Normal],2.1923
4259000 | Kiseki Melody [Sava's Easy],2.1923
4811291 | Suite bergamasque: III. Clair de lune (Performed by Moura Lympany) [landscape fantasy],2.1922
670488 | BSPower Explosion [Lv.8],2.1919
3639609 | Aegleseeker [Primitive],2.1918
4351437 | thanks pat [easy],2.1918
3815029 | Welcome to the PARADE! [Sea's Normal],2.1911
4142166 | Bloomy * Smile (TV Size) [Sava's Easy],2.1911
4576392 | The Vampire feat. Hatsune Miku [Normal],2.1910
4072884 | Kitsch [EASY],2.1909
4456979 | Hanataba wo Tsurugi ni [4K Easy],2.1908
559863 | Identic Conflict [Easy],2.1907
789828 | Preserved Valkyria [NOVICE],2.1907
4298936 | MAGO [EASY],2.1906
2243068 | Yoake no Bell ga Naru [Easy],2.1902
3034612 | STAY ONE (Cut Ver.) [Pairo's Easy],2.1898
3350109 | Kaze to Iku Michi (TV Size) [Normal],2.1898
3050366 | White Parade [Sya's BASIC],2.1896
1271991 | Grimm (Kobaryo's FTN-Remix) [Normal],2.1893
2965323 | Koi no Mahou wa Merorurira [Easy],2.1893
4662798 | Ai Drew [Easy],2.1892
3878874 | Tiny Light (Cut Ver.) [Easy],2.1889
4433834 | Folila (TV Size) [Nabi's Easy],2.1889
3451807 | Pretender [Lami's Normal],2.1888
4045099 | Himegoto*Crisisters (TV Size) [yhsh's Normal],2.1887
4448195 | Bling-Bang-Bang-Born (TV Size) [Normal],2.1887
2020093 | Isekai Girls Talk (TV Size) [Sya's Normal],2.1882
3945153 | Exoplanet (Cut Ver.) [Normal],2.1881
1640531 | Final Boss [First Stage],2.1879
4730592 | Sunao ni Naritai (osu! Edit Ver.) [Easy],2.1877
3117459 | Sayonara no Yukue (TV Size) [Yukarin's Normal],2.1870
2230934 | Stepper [intermediate],2.1865
4452258 | Soramimi Cake (TV Size) [Easy],2.1864
4125362 | Natsuzora Yell (TV Size) [Hard],2.1861
2354829 | Appeasement (Cut Ver.) [422's hard],2.1858
1874587 | Re:TrymenT [4K NormaL],2.1855
3210960 | MALIGNANT [Suzume's Normal],2.1855
418821 | Analyze [4K NM],2.1855
1265134 | Shinzou o Sasageyo! [TV Size] [EZ],2.1852
1508852 | Souzetsu Gekkou [Standard],2.1851
4102201 | Darling in the Night (TV Size) [Easy],2.1849
4472245 | Alethea (TV Size) [Easy],2.1849
2005987 | Shinsaku no Shiawase wa Kochira! (Cut Ver.) [Normal!],2.1847
