Beatmap,SR,Objects,Variety,Spikiness
2654192 | Panic! Pop'n! Picnic! (2019 REMASTER) [Another!],4.2371,1610,3.3739,1.1524
3387633 | Bad Elixir [Noch's Hyper],4.2371,1144,3.7532,1.0679
430089 | Trust in you (TV Size) [Lv.12],4.2371,885,3.5700,1.1268
4445093 | Supervelocidad [Adrenalina],4.2369,704,2.8874,1.0248
515574 | No brand girls [Maximum Live!],4.2367,2333,3.5503,1.1665
2317842 | Chemical Cookie [Prot's Insane],4.2364,1038,3.5914,1.1065
4330961 | o i i a i o o o o o i a i [Ran's Insane],4.2363,753,3.2201,1.0470
3507009 | B WiZ U [MASTER],4.2360,1765,3.1351,1.0892
3435557 | MORE! JUMP! MORE! [Reina's EXPERT],4.2359,1311,3.3367,1.0002
4366396 | Dai Dai Dai Dai Daisuki na Kimi e <3 (TV Size) [Ryu's Insane],4.2359,969,3.6347,1.0099
2622224 | over and over (TV Size) [Dandan],4.2353,1040,3.3612,1.0769
1681200 | Doku LOCANdy [KK's Insane],4.2338,1264,3.7605,1.0763
3651838 | Bad for me (Dz'Xa's Amenpunk) [Insane],4.2335,1960,3.5095,1.0348
4094611 | Back to the City [Insane],4.2333,2228,3.2718,1.1185
"2691597 | Hello, Morning (Pa's Lam System Remix) [Shine!]",4.2332,2130,3.6748,1.0836
3277900 | Holdin' On (Skrillex and Nero Remix) (Cut Ver.) [Immortal],4.2321,1138,3.6671,0.9986
320645 | Cirno's Perfect Math Class [4k Bakayuno],4.2320,1416,3.3289,1.0946
4012239 | Nonbinarity (Cut Ver.) [paraxia's insane],4.2318,1381,3.5527,1.0036
685688 | EOS -INFINITE EDIT- [S.Demon's INFINITE],4.2318,1139,3.3050,1.1118
3222535 | Romance [CS' 4K Insane],4.2307,1697,3.5531,1.0374
1253572 | The 6th KAC DJ TOTTO's SELECTION [WHITE HARD],4.2303,1374,3.8211,1.0961
3962151 | Umarun Taisou (TV Size) [NeNeNe],4.2302,883,3.5555,1.0272
4417842 | First Storm -Japanese Version- [Blessing],4.2299,2822,3.1966,1.1560
"3927091 | Koise yo Minna, Hai! (Cut Ver.) [Amii's Insane]",4.2298,1199,3.1700,1.0340
985879 | Dark Flight Dreamer [MX],4.2297,2297,3.1869,1.1617
2541133 | Return To Moonland [Spirit],4.2287,1784,4.5139,1.0926
2820383 | Nightmare [The Purge],4.2285,1810,3.8394,1.1855
3655966 | Tokimeki Broker [Darn It!],4.2284,2193,3.5308,1.0395
4244567 | STAR*T*RAIN -New Arrange Ver.- (TV Size) [Hard],4.2281,787,3.8513,0.9998
1170849 | HEAVENLY SMILE [leqek's EXHAUST],4.2275,1259,3.4347,1.0791
3689469 | Eden through the rough (TV Size) [Insane],4.2272,1185,2.9869,1.1230
889671 | PLVCK [Extra],4.2270,2165,3.7269,1.2095
1845028 | escape (TV Size) [Exodus],4.2267,912,3.4993,1.1306
4695726 | Kuyamu to Kaite Mirai [Miku's Expert],4.2257,2437,3.4113,1.0158
3944867 | graphite/diamond (TV Size) [Despair],4.2254,997,3.3329,1.0651
3207970 | Masquerade of Lies [Nightmare],4.2252,3693,2.6300,0.9653
4648828 | Juu Rokuji no Hitoritabi [Travelling sendirian jam 4 sore],4.2248,1059,3.6712,1.0270
3374176 | comet (Cut Ver.) [Starlight!],4.2246,882,3.7424,1.0152
3880318 | Girls' Carnival [Happy Ending],4.2246,1107,3.3617,1.0829
862667 | Anemoi [1's Another],4.2245,1697,3.3113,1.0625
1268618 | Rock on. [Arpeggio],4.2244,887,3.4786,1.0921
3247948 | Fansa (Cut Ver.) [L-O-V-E!],4.2242,841,3.6088,1.0666
4184823 | Love Letter [Blooming Emotions],4.2242,1684,3.8316,1.0523
1195078 | Despair of ELFERIA [Another],4.2239,1450,3.1767,1.0685
2716761 | Otherside [The land we wanted],4.2237,870,4.0652,1.0363
3953698 | Let Me In [Malevolent],4.2237,1197,4.4209,1.0052
3374444 | Run [Misery],4.2227,863,4.3882,1.0228
1788654 | Une mage blanche [Priere de guerison],4.2223,1727,2.5635,0.9233
3889477 | Vanilla Flavored Soda [Peaceful Soda],4.2218,2695,3.5692,1.1443
4717454 | Seemannsliebe [Seemannsgarn],4.2211,2975,3.2688,1.0168
4328936 | keep out! [Myst's OUT!!!],4.2208,1034,3.5746,1.1059
4262161 | remembrance; image of him before departure [polarin vs. lott's advanced],4.2207,1033,4.1122,1.0193
2795024 | Endless Adventure [Insane],4.2204,2529,3.4088,1.0759
2558120 | XTREME [XPERT],4.2200,1613,3.3513,1.1350
2131277 | Celestial Horizon [Heavenly],4.2199,1336,3.3970,1.2081
3518269 | TOBIDASE! TO THE COSMIC!! [Sya's MASTER!!],4.2199,1889,3.5186,1.1316
3491506 | This game (TV Size) [Imanity // 4K Insane],4.2197,1004,3.5893,1.0167
4626134 | Aozora Morning Glory (kageminori TwoRoom Edit) [Insane],4.2195,399,3.1025,1.0136
1482800 | Bon Appetit S (TV Size) [Ash's Special],4.2187,1159,3.0425,1.0348
4822091 | Heikousen (TV Size) [Sava's Tribute],4.2180,790,3.6792,1.1105
3965223 | Tear Rain feat. Emmy [Lunatic],4.2178,3126,3.4788,1.0685
1991413 | Candy (feat. Sara) [4K Insane],4.2174,972,3.6729,1.1435
4660382 | Right Now [Insane],4.2174,1799,3.4590,1.0196
4613773 | Ataraxia [Croco's 4K Hard],4.2170,1242,3.4791,0.9936
3678353 | My Melody [My Sunday],4.2167,1294,3.7468,1.0761
1788065 | Sahara [EXTREME],4.2161,1306,3.7422,1.0938
3520415 | AKKERA-COUNTRY-BOY [Another],4.2157,1298,3.7687,1.0562
"846927 | Nirvana(Camellia's ""BinaryHeaven"" Remix) [Ascension]",4.2155,2425,3.6947,1.2079
3306890 | Harutoki ~Spring Moment~ [Queen of Eden],4.2152,880,3.7750,1.0259
4527636 | Drugs [Intoxication],4.2146,898,4.4036,1.0954
4314231 | Neppa feat. Butter [Tanger Remix] [Hyper],4.2144,1456,3.5031,0.9601
4843684 | Gyumu! (TV Size) [Insane],4.2144,952,3.5523,1.0135
2242164 | Filament [Insane],4.2142,1279,3.5684,1.0915
4454363 | Sakebe (TV Size) [Ultimate],4.2142,1103,3.1785,1.1006
1035810 | NNRT [CS' Another],4.2139,1372,3.4997,1.1557
2409147 | Mopemope [Hard],4.2133,937,3.7597,1.1452
4006652 | 1997 (Tonight We're Gonna Party Like It's...) [Grand Opening And Closing],4.2130,2769,3.9476,1.1557
4163449 | THE EARTH [Solstice | Another],4.2125,1457,3.2213,1.0695
3554889 | Honey Jet Coaster (TV Size) [Kawaii Honey],4.2124,902,3.4735,1.0616
480594 | Shinobi [4K Burst!],4.2123,1885,3.1710,1.0726
1487927 | trappola bewitching [Mage's Insane],4.2122,1371,3.4132,1.0941
4071744 | border (TV Size) [4K Tsuki],4.2122,884,3.6089,1.0898
322867 | Senretsu no ryu [Spy's Insane],4.2120,895,3.5393,1.0226
3486328 | Koko kara Saki wa Uta ni Naranai (TV Size) [Remake our Life!],4.2120,986,3.2302,0.9983
3580949 | Lagtrain [Delayed Arrival],4.2120,2650,3.3322,1.0133
2238509 | M:routine [24th.],4.2116,1020,4.0637,1.0780
399433 | HELIX [HoB's 4K MX],4.2115,1483,3.4588,1.0313
3585247 | DEAR MY WAKER [INSANE],4.2113,1091,3.6477,0.9638
2619276 | Falling [Monheim's 4K Insane],4.2106,2703,3.1655,1.0467
2760856 | OvertuRe: (Cut Ver.) [Re:STAGE],4.2105,1162,3.3860,1.0920
2156259 | ReviXy [AH's Hard],4.2104,1778,3.7542,1.0317
570760 | Rising Hope -TV ver.- [4K MX],4.2097,907,3.4607,1.0648
732600 | Asu no Yozora Shoukaihan [Insane],4.2084,1784,3.2595,1.0859
"4729444 | Destroy, Destroy, Destroy The Happy End [Catastrophe]",4.2068,2578,3.6995,1.0851
1775132 | Genesis At Oasis (MOONLiGHT Mix) [Insane // qqqant],4.2063,2395,3.3180,1.0827
1794672 | Transport [Another],4.2061,1484,3.3088,1.0311
"2944003 | Kaibutsu [Who's the real ""me""?]",4.2061,2228,3.4045,1.0772
4631479 | Hoshikuzu no Rinne [Insane],4.2060,2320,3.3699,1.0596
4111854 | Lapis [Another obj. [Emiria]],4.2059,1221,3.5521,1.1910
4124242 | Volkmire's Inferno Race [Nostalgia],4.2056,805,3.1143,1.0762
1401257 | Ne! Ko! [Super Neko],4.2055,639,3.1550,1.1234
2688117 | The First Snowfall On My Secret base [Winter Memories],4.2054,3521,3.7559,1.0926
3740517 | Clover Day's (Short Ver.) [Anzu],4.2054,990,3.9368,1.1828
1478702 | ENDYMION [Kami's Hard],4.2052,1237,3.4925,1.0824
2224315 | Hajimete no Kakumei! (TV Size) [Amii's Insane],4.2051,1094,3.3691,1.1139
2886223 | Haruka [FolAH's Reminiscence x1.1],4.2047,2754,2.9985,1.0686
1270043 | Yamiyo no Nagoshisai ~for 2015 edition~ [Hyper],4.2046,1433,3.4507,1.0716
3539734 | Chochocho! Yuru Yuri * Capriccio!!! (TV Size) [San Hai!],4.2046,1106,3.2042,1.1371
2817513 | Boku no Sensou (TV Size) [Devilish Extermination],4.2044,903,3.5836,1.0158
1793948 | XROSS INFECTION [xl's EXHAUST],4.2042,1200,3.4832,1.0722
1968717 | My Days [Amii's Insane],4.2035,1189,3.1532,1.1004
3953813 | You Make My Life 1UP [Ppass' Hyper],4.2031,1219,3.6349,1.0432
1885341 | Seiza ga Koi Shita Shunkan o. [Rivals vs. Amii's Another],4.2030,1532,3.2908,1.0854
2612374 | ANIMA (TV Size) [Insane],4.2029,1004,3.3987,1.0143
1203652 | Dynamite (Extended Mix) [Another Lv.11],4.2024,2715,3.5103,1.1706
2433644 | Nest [Yolk 1.1],4.2020,1420,3.2859,1.0496
388297 | HEKIREKI (TV Size) [4K HD+ 'Dempsey Roll'],4.2016,782,2.9528,0.9950
2823498 | springtime of life (2019 Rework) [Cocoa's Hard],4.2014,1816,3.4907,1.1132
4411834 | Snowman [Shiro's 4K Snowball],4.2014,397,4.0700,0.9999
1052548 | April.#02 [Escapist.old (NSV)],4.2013,2500,3.5661,1.2254
4346092 | piano x forte [Hyper],4.2013,1816,3.5249,0.9731
"4550113 | Onnaji Kimochi, Hontou no Kimochi [Nabi's Another]",4.2011,846,3.6790,1.1031
4839165 | Cherish (My Love) [Cherry On Top],4.2011,1457,3.6466,1.0074
829742 | XY&Z [Perfect Forme [4K Lv.24]],4.2007,1122,2.9696,1.0620
3510032 | MixxioN [EXHAUST],4.2000,1188,3.5086,1.0496
4334751 | azure [another],4.1994,1033,3.8043,1.1149
517193 | Ignited Night [Usagi's 4K EXpert],4.1991,1081,3.2437,1.0910
"3209065 | Smile & Go!! [3, 2, 1, Go!!]",4.1990,1069,3.5765,1.0476
1756863 | Light for Knight (TV Size) [Chevalier],4.1982,987,3.3059,1.0555
2251411 | Hosshii no! [Wish!],4.1980,874,3.5124,1.0483
2663884 | Shakushain [Shakushaku],4.1979,2213,3.5907,1.0432
4620246 | Ever Green feat. Ganeme [Insane],4.1978,2627,3.3257,1.1162
1979961 | Vivace! (TV Size) [Kobi's Euphonium],4.1976,915,3.7670,1.0495
3711681 | Kagayaki Summer Days (Short Ver.) [Ihram & Aoki's Summer Days!],4.1976,1114,3.6313,1.0692
4249516 | Everyday I Love You (feat. HaSeul) [Like a fool],4.1969,1491,3.9853,1.0224
3633919 | I'm Here (feat. rionos) [Koko ni Iru],4.1966,1588,4.0547,1.0756
889619 | Palette GAMMA [Canvas],4.1961,956,3.3085,1.0017
1392149 | Dawn [Insane],4.1958,2246,3.5180,1.1456
2131787 | 19ZZ [mint's iota],4.1958,1272,4.1008,1.0961
1283619 | PEPSI * MAN [MX MAN],4.1957,525,3.4607,1.1603
4521571 | VIVIDVELOCITY [Insane],4.1956,1356,3.4425,1.0454
4393344 | Triangle Dreamer [Love Triangle],4.1955,3584,3.3646,0.9846
2296885 | Hiromenes (TV Size) [Vivet Festivitas],4.1943,806,3.7370,1.0483
4609942 | M o m i a g e w o   S h a k a a g e w o [Mayonnaise],4.1941,1635,3.7438,1.0434
3228379 | ROAD to 773H [MEGA],4.1935,1404,3.2455,1.0851
3719015 | A Glorious Awakening [Yui's Insane],4.1934,603,3.8442,1.1561
4404730 | Seiga Itten (Tanchiky 'JOURNEY OF MEMORY' Remix) [Hard],4.1931,1212,3.7978,1.1004
839153 | Belly Flopper [EXHAUST],4.1929,1376,3.4585,1.1061
3308402 | Koi no Moonlight (Game Ver.) [Master],4.1918,1406,3.7571,1.0610
2016754 | AIAIAI (feat. Nakata Yasutaka) [Envory's INSANE AI],4.1915,1629,3.7812,1.0748
2813453 | Into Space [Odyssey],4.1913,1520,3.5059,1.0236
4838115 | Cool Me Down (feat. Megurine Luka) [Insane],4.1913,1869,3.5414,1.0565
4376078 | Intense 7 [Projectile Downpour],4.1909,412,3.8125,0.9949
3737805 | Oosanbashi (Irohachou) [Rippling Water],4.1908,1020,3.8035,1.0678
"3275345 | kiss the sexy robot?? ultimate championship 201X!!! (Cut Ver.) [podium """"""finish""""""""""""""]",4.1907,1462,3.2849,1.0543
703513 | Silhouette [Shin's MX],4.1904,962,3.1729,1.0533
3861828 | God-ish [Insane],4.1902,2307,3.6212,1.0738
3589143 | La Bella Patria (TV Size) [My Hometown],4.1901,1015,3.6742,1.0492
3702598 | astrid [another],4.1894,942,3.3876,1.1151
4174402 | Jiu Shi Yue [When I remember u.],4.1891,1000,3.4094,1.1052
423475 | Fanatiker der Liebe [victorica's 4K MX],4.1888,1365,3.3253,1.0858
426630 | Tokohana [victorica's 4K MX],4.1887,675,3.6150,1.1328
2943155 | Blows Up Everything [EXPERT],4.1879,1388,3.4910,1.1116
4897017 | Into the world (TV Size) [CS' Insane],4.1876,1279,3.0004,1.0054
1934665 | Bad Apple!! feat. nomico (Tracy vs. Astronomical Remix) [Monochrome of Lunatic],4.1874,4248,3.6172,1.2112
4171292 | INTERNET YAMERO [Hyper],4.1872,2371,3.5543,1.0821
"4022447 | What's up, people?! (TV Size) [Junkie vs. Shad0w's Insane]",4.1862,934,3.6444,1.0145
3550549 | Blue Destination [End of Vermillion],4.1855,3216,2.9459,0.9694
4296438 | ischezayu (Lieless FRENCHCORE BOOTLEG) [Insane],4.1853,1823,2.7201,0.9840
4454411 | Venom (Cut Ver.) [Veridore's Insane],4.1853,1333,3.6922,0.9727
4263719 | Colorful Toys Wonderland [LeiN-'s Insane // 4K],4.1852,1500,3.5337,1.0727
3197758 | carnation [Emiria's 4K Insane],4.1850,1264,3.7908,1.1375
4058158 | Currant [Drizzle],4.1849,1033,4.1518,1.0508
3846007 | My Favorite Red [Crazy],4.1848,2036,3.7235,1.1839
2121101 | AsiaN distractive [Orientalism],4.1845,1128,3.6783,1.0879
4441637 | #SWAGG ANTHEM! [MX!],4.1844,1136,3.5028,1.0591
3702078 | Dance Robot Dance [EXPERT LV.26],4.1841,1189,3.1361,1.0271
4300867 | OKUPA [4K | Noches que me alivias],4.1839,970,3.5307,1.0357
4359227 | HEARTACHE [Another.],4.1838,1184,3.7856,1.0067
4291127 | variadicgleam []INSANE[],4.1835,1308,4.0821,1.0227
4223545 | Rasa di Hati [Aku Cinta Kamu],4.1834,3353,3.1009,1.0587
3139488 | Frozen One [Hana's Departure],4.1832,1787,3.8516,1.1177
2681840 | Anything [Insane],4.1828,2609,3.9094,1.1190
770124 | Blastix Riotz [ADVANCED],4.1823,1344,3.4337,1.0635
681797 | Quatre Mains (a quatre mains) =3EM16= [pour quatre cles],4.1820,1405,3.7906,1.1496
3702376 | AxxxiS (TV Size) [Insane],4.1819,898,3.5499,1.0085
4415191 | Koala [Hard],4.1819,1754,3.4200,0.9893
2820008 | Mirage Garden [Insane],4.1817,2449,3.6342,1.1351
4082685 | V (TV Size) [MEGA EVOLUTION],4.1810,973,3.1284,0.9802
2949621 | Shala La (Cut Ver.) [Klee's Eternity],4.1807,1462,3.2256,1.0263
4466817 | Belle de Nuit [Hard],4.1806,943,3.9584,1.0326
4072880 | Wolves Standing Towards Enemies [Ultra | Hard],4.1802,1642,3.7933,1.0910
720575 | New World [MEGA's Another],4.1799,1035,3.4692,1.1646
3466791 | Fuwafuwa Balloon ga Tobidashita! (Cut Ver.) [Collab Kokoro Balloon],4.1796,691,4.0825,1.0376
4672232 | run home [seclude],4.1795,1035,3.2142,0.9972
2741556 | shining! our life (Short Ver.) [Golden Time],4.1794,1515,3.2317,1.0795
2627051 | Deep Indigo (Cut Ver.) [Deep Blue],4.1791,1166,3.4671,1.0725
3926102 | Iden Tei Tei Meltdown (TV Size) [Maybe it's not bad being a girl...],4.1788,1173,3.2298,1.0075
901047 | Lachryma<Re:Queen'M> [ADVANCED],4.1785,1121,3.4819,1.1169
1989125 | The Pressure [Horizon],4.1784,578,3.8804,1.0545
2553647 | Elif to Shiro Kura no Yoru -Called- [Insane],4.1784,1324,3.3919,1.1386
3849578 | M2U Pack [Moon Halo 4K],4.1784,914,3.8028,1.0121
3955296 | Asu no Yozora Shoukaihan [EXPERT LV.25],4.1784,1714,3.6221,1.0365
3012278 | In My Head [In My Mind],4.1771,1340,3.8671,1.0767
1258115 | Shinzou o Sasageyo! [TV Size] [MX],4.1769,947,3.4044,1.1063
3870999 | A-TYPE [T-SPIN!],4.1769,294,3.4187,1.0908
2842929 | Storyteller (TV Size) [Insane],4.1767,1025,3.2836,1.0020
3966610 | Around You [Aeong],4.1765,981,4.0321,1.0736
3192842 | Kaisou Ressha [Dreaming],4.1764,2328,3.6246,1.0754
4515192 | Nisoku Hokou (Reloaded) feat. Hatsune Miku [Evolution],4.1764,2240,3.4318,0.9981
3184034 | ONENESS [Lofty Ambition],4.1759,1215,3.4956,1.0702
3905873 | T.R.A.P. [H.A.R.D.],4.1756,1319,3.6660,1.0052
2745911 | KING [QUEEN],4.1752,1243,3.6347,0.9935
4289453 | Renai millimeter film (TV Size) [Dell's 4K Romantic Melody],4.1745,829,3.6786,0.9850
3605479 | HUGE W [Insane W],4.1744,2817,3.4034,1.0521
3859837 | Making Dew [The Pond],4.1743,1479,3.9976,1.1070
"4394505 | La vaguelette [I'll be here always, forever and tomorrow.]",4.1742,657,4.4726,1.1296
668727 | BSPower Explosion [Lv.22],4.1741,1526,3.4569,1.0801
4941428 | Hyakka Ryouran (TV Size) [City of Flower],4.1739,844,3.5632,1.0422
1818629 | Euphorium [AstralAir],4.1725,2731,3.4631,1.0762
600287 | Nanahira Collection [Rainbow],4.1724,1101,3.5847,1.1081
3925886 | KISSA Rain [Oni],4.1717,1200,3.7003,0.9952
1988001 | ACTION [Fabulous],4.1715,1295,3.4040,1.0051
2119863 | MIIRO [Shana's MX],4.1714,1000,3.3063,1.0311
975667 | Light It Up [Lightning],4.1711,3700,3.5237,1.1785
1199770 | Minus 2 [MX],4.1709,1261,3.1305,1.0875
4064579 | Triple Baka (Cut Ver.) [Procrastination],4.1709,757,3.5945,1.0404
3881493 | Natsuyume Noisy (TV Size) [Yui's Re : Start],4.1708,981,3.5236,1.0173
2648461 | Ring ! Run ! Nyan!! [DenYi's ADVANCED!!],4.1700,1203,3.6115,1.0968
732828 | Move That Body! [Allezard's Move],4.1694,1446,2.7362,1.0606
2300069 | Cape Dech (Sped Up Ver.) [Greget],4.1686,2315,3.1851,1.2531
4440102 | FLY HIGH!! (TV Size) [Poke's Final Game!!],4.1684,1012,3.4044,1.0373
4410111 | DEAD END [Insane],4.1681,3027,3.1160,1.2833
"3605861 | Good bye, Merry-Go-Round. [Virtue's EXPERT]",4.1680,1062,3.9061,1.0311
4322086 | Saikawa Speciality [Silver Snow Sister],4.1675,810,3.3740,1.0679
2826333 | Sure Shot [Eagle Eye],4.1668,2230,3.8011,1.0386
4530422 | Cutter [Insane],4.1668,2342,3.1944,1.0805
2414966 | Untitled world [Unknown world],4.1664,862,3.2758,1.1961
2460195 | Tempestissimo [Dell's Present | Intermezzo],4.1663,1345,3.5828,1.0361
4413953 | IMPERIAL SMOKE TOWN [Hide her away - - Hide us away],4.1654,2003,4.8513,1.0861
3030824 | Aegleseeker [FLeVI's Future],4.1653,1340,3.8116,1.0353
2205279 | Embracing intelligences [Acceptance],4.1650,1926,3.9383,1.1425
1462452 | Kotoba no Iranai Yakusoku(TV size) [Aliscea's MX],4.1649,767,3.6226,1.1202
3603234 | Chronos (Cut Ver.) [Funk's Hyper],4.1645,1078,4.0036,1.1292
1113450 | Owari no Sekai kara [Prot's 4K EX],4.1644,2835,3.6193,1.1461
2704238 | SiGNALiZE [Insane],4.1643,1340,3.5815,1.0845
1986294 | ACCELERATE [Rush Hour],4.1636,1422,3.4799,1.0211
4073750 | ouch [la folle],4.1634,944,3.7467,1.0843
3912257 | Taiga yo Tomoni Naite Kure (TV Size) [Insane],4.1629,859,3.5861,1.0207
624725 | Kumo No Kireme [feat. kourin.] [MX],4.1629,2140,3.2408,1.2110
4054402 | Rise Of The Chaos Wizards [Insane],4.1626,2573,2.8168,1.0302
902771 | Figue Folle [Cruel [Lv.12]],4.1623,1824,3.9687,1.0707
4211032 | Memory of Soul [Journey],4.1619,1563,3.9057,1.1047
378111 | snow storm [victorica's 4K Lv.14],4.1616,1460,3.0068,1.1750
2246012 | Fuyu ni Saku Hana [Amii's Insane],4.1615,1110,3.4813,1.0606
3399724 | Gyakkyou Spectrum [Aria of an Underworld Night],4.1615,1025,3.3012,1.0445
3860118 | Seven Doors (TV Size) [Insane],4.1615,956,3.4896,1.0262
2252550 | SPiCa [Amii's Spica],4.1614,1689,3.7349,1.0934
577429 | Kanshou no Matenrou [World's End],4.1614,3580,3.2372,1.1831
2501772 | UNION (TV Size) [Save Our Souls],4.1602,905,3.5984,1.0472
2781885 | km/h (TV Size) [Let's enjoy cycling!],4.1602,1023,3.3312,1.1493
968369 | LiFE Garden [Xing vs. Neko's 4K Another],4.1597,1310,3.1249,1.0731
3377247 | Synchrogazer [4K EXPERT],4.1594,1124,3.5552,1.0030
4675887 | Shikairo Days (TV Size) [danar's Hyper],4.1592,962,3.2966,1.0074
3925934 | Kakero [Virtue's Insane],4.1591,2376,3.5298,1.0563
2524846 | Six trillion years and overnight story [Another],4.1586,1022,3.3446,1.1244
1938124 | Virtual Light [Brightness],4.1584,2047,3.8477,1.1563
4657956 | Shadows feat. Such [AndreyChomik's Gloom],4.1581,1075,3.6430,1.0181
3896439 | NO END NO WORLD -Opening Size- [Divine Blade // Insane],4.1574,1260,3.4147,1.0928
1189176 | Picon de Metafiction [Paladin // Another Lv. 20],4.1573,1307,3.4086,1.1249
2193280 | GLORY:ROAD [Hyper],4.1570,1352,3.4974,1.0831
3949100 | Tsuki ni Murakumo Hana ni Kaze (PV ver.) [Extra],4.1567,879,3.6444,1.0724
323459 | TRIGGER*HAPPY [Spy's 4K EXHAUST Lv.20],4.1566,1237,3.4383,1.1616
3842902 | Say My Name [Pride],4.1565,2194,3.5768,1.1033
4017609 | Blue Bird (TV Size) [Blue Sky],4.1564,854,3.6633,1.0060
1771454 | ouroboros -twin stroke of the end- [4K Maxus' Hard],4.1562,1471,3.7541,1.0522
1935559 | Oriental Blossom [Madoka's 4K EXHAUST],4.1560,1275,3.3845,1.0384
3453905 | Resolution (TV Size) [Alicization],4.1560,1099,3.2008,1.0799
4458622 | Sanzen to Kagayaku Kanashiki Ashita to... [Believe in Your Own Way of Life],4.1560,2262,3.6969,1.0285
4716309 | Konton Boogie [Chaos],4.1560,2124,2.8635,1.0245
4133141 | Kizuna no Kiseki (TV Size) [4K SC],4.1558,1013,3.1235,1.0146
3252816 | winning the soul (TV Size) [DH's Insane],4.1547,1603,3.2560,1.0186
913135 | We're so Happy (P*Light Remix) IIDX ver. [Another],4.1547,1282,3.4851,1.1248
836662 | Gekkou Ranbu [4K GRAVITY Lv.14],4.1546,1249,3.3809,1.0919
4093984 | I AM [Hard],4.1542,1046,3.8967,1.0445
4536735 | Mate Um Bonito Hoje Mesmo! [collab insane],4.1536,1449,3.6340,1.1339
"3723282 | Chouzetsu Gikou Renshuukyoku Daiichiban ""Shinsekai"" [Hyper]",4.1532,1074,2.5294,0.9759
3774372 | September (yomoha remix) [Hyper],4.1532,1827,3.7572,1.0773
4140655 | yurukuru * love (TV Size) [Hard],4.1528,592,4.0646,1.0459
4441463 | CHEEKY (Cut Ver.) [Ainer's Cheeky!],4.1527,507,3.6666,1.0596
3246788 | Doraemon (Cut Ver.) [Treasure],4.1523,791,3.6587,1.2170
1936644 | Staring at star [ADVANCED],4.1517,1306,3.3629,1.0131
1187651 | Skyreach (TV Size) [Night Raid],4.1508,1042,3.2223,1.0443
4598693 | Nyanderful days [4K Meow],4.1507,1042,3.2663,1.0322
4853166 | 60% Fantasy [Routine],4.1506,1267,4.1139,1.0052
1364765 | The Impulsive State [Entropy_],4.1500,2475,4.4040,1.1236
3641349 | KINGWORLD [Fapu vs Rivals' Hyper],4.1500,2579,3.1753,1.0387
1411678 | Crow's Ghost [Observer],4.1499,2055,3.3277,1.0568
4024043 | Lovers (TV Size) [Lovers <3],4.1499,1055,3.3581,1.0033
4250960 | Sekaijuu Tatta Hitotsu (Game Ver.) [You Are the Only One],4.1499,954,3.4977,1.0103
4018245 | Redeemer [4K Promise],4.1493,2967,3.1047,1.0502
4685862 | SILVER BULLET [EXPERT],4.1493,1660,3.3628,1.1321
2640822 | SUPER REACTOR [INFERNO],4.1491,1462,3.4128,1.1432
1534580 | Rebuild [Insane],4.1490,2646,3.1526,1.0411
4146495 | Kaibutsu [Insane],4.1488,1848,3.6264,1.1219
1827345 | Love with You (TV Size) [Tofu's HD],4.1485,899,3.4629,1.1158
3369500 | Tomedonai Shiosai ni Bokutachi wa Nani o Utau Darou ka (TV Size) [Shiroi Suna],4.1473,942,3.5432,1.0275
