Beatmap,SR
4807179 | Angel Of Darkness (Video Mix) (Nightcore Mix) [Hard],3.6733
4127305 | My Curse [Love],3.6731
995989 | Reverse World [Hard],3.6728
2856841 | Jishou Mushoku [Hard],3.6719
3763689 | Fantastic Power (Power-Up BGM) [Hard],3.6719
1129980 | Re:End of a Dream [Hyper],3.6718
4341105 | MOBILYS [Light of Life],3.6718
3616863 | End Time [MCPXiaobai's Normal],3.6714
1508849 | Souzetsu Gekkou [Another],3.6706
1838160 | Trinity Homerun [3rd Base(Hard)],3.6704
3583022 | Lost Umbrella (Cut Ver.) [STEPDWI's Hyper],3.6703
3945908 | Kissing Lucifer [baigu's PRESENT],3.6700
1395056 | Epollo [feel the beat.],3.6697
2820010 | Deathmask Divine [Hard],3.6688
3729934 | Test Flight [ADVANCED],3.6685
4623026 | Himitsu feat. KAFU [Floating Voices // Hard],3.6682
4738140 | Fragum (Cut Ver.) [HELLO!],3.6682
3804140 | Niccori^^ Survey Team Theme [Sun's Hard],3.6677
4113429 | Sign wa B -Ai Solo Ver.- [Hard],3.6677
4830366 | Void Of Altair [Hard],3.6675
3959301 | WONDERLAND (Cut Ver.) [NEW WORLD],3.6672
3429560 | Yuke [Mirsaaa's Hard],3.6671
1040824 | Kaze no Uta -TV Size- [4K MX],3.6670
2571379 | Spear of Justice [Hard],3.6668
2016144 | Cyaegha [Present],3.6661
3205012 | Mafain [Phasmos],3.6661
4313706 | EXEC_CHRONICLE_KEY/. [INSANE_KEY/.],3.6651
1115905 | Amphisbaena [ajee's Hyper],3.6647
1483134 | Khionos TiARA [ADVANCED],3.6644
2485225 | Realize (TV Size) [Hard],3.6640
3703440 | Pentiment [Present],3.6640
2797003 | Endless Adventure [Hard],3.6637
"3956530 | Yuki no Hate ni Kimi no Na o [If it's for you, I can become anything]",3.6636
"4529676 | Tokyo Shandy Rendez-vous feat. KAF, Tsumiki [Light Insane]",3.6635
2854334 | Tribal [Observance],3.6634
4186275 | #Chouzetsu Kawaii [#Hard],3.6634
3889990 | Fragments (feat. KOCHO) [Anamnesis],3.6631
"1079286 | Help me, ERINNNNNN!! - SH Style - [ADVANCED]",3.6629
723147 | VISION [ADVANCED],3.6627
3897690 | Lonely departure [Acoustic],3.6619
1148628 | Senpai. [MOVIE Ver.] [Notice me!],3.6615
2182193 | R.I.P. [Asha's 4K Hyper],3.6610
857305 | The Clear Blue Sky [Maximum],3.6599
318068 | VALLIS-NERIA [ADVANCED Lv.12],3.6597
2472720 | Armageddon [Hard],3.6591
4102108 | HEARTACHE [Ihram's Hyper.],3.6583
4169940 | Meant To Be (Nightcore Mix) [Inevitable],3.6583
2487446 | Secret Story of the Swan [SSS],3.6582
4545359 | Polaris Australis [Hard],3.6582
4156359 | Nyan Nyan Dive (EmoCosine Remix) [Hard],3.6581
1027375 | Ju-Ju- Yakiniku no Hi kara Phenix!?~Saitan no Sumibi Yaki~ [ADVANCED],3.6579
1946639 | Windy Fairy [Another],3.6579
4351972 | Rat A Tat!!! (TV Size) [Ysg's HARD!!!],3.6579
2391939 | future base (Assertive Hardcore Bootleg) [Madoka's Hard],3.6578
4720459 | Pumpin' Junkies [#INSANE],3.6570
3745165 | Yukianesa [Ultra],3.6569
4295203 | Myosotis no Hanataba [Hard],3.6567
2800007 | INITIATIVE [DH vs. MD's Chocolate],3.6560
3399967 | Defiance [Antihero],3.6556
3636670 | 1 - 2 - 3 (TV Size) [Hard],3.6554
3672873 | Akane-gumi Katsudou Nisshi ~U-han~ (TV Size) [Hard],3.6554
3727302 | Bug [NImo's Hard],3.6550
1875609 | Classic Pursuit [Hard],3.6548
4561592 | Throw Away Your Mask [Always Keep the Faith],3.6545
2604002 | Alchemia (Short Ver.) [Hard],3.6543
4500766 | Rinne [Hard],3.6539
2034886 | VIVID DEBUT! [FAMoss' EXHAUST],3.6537
4582756 | Rasselbande [HARDTEKK BOOTLEG] [TEKK],3.6537
4205821 | Happy! Lucky! Dochy! (TV Size) [Yisus's Hard],3.6535
2959811 | Shakushain [Hard],3.6533
4200595 | Usagi Flap [Hyper],3.6532
4269614 | DORAEMON (Cut Ver.) [Jump!!],3.6525
530543 | Garyou Tensei [4K HD],3.6524
3719340 | Solemnity [Hard],3.6521
813434 | Yukizukiyo [4K HARD],3.6520
1702140 | Funkotsu Saishin Casino [Hard],3.6519
3341593 | Cape Dech (Sped Up Ver.) [Jesuren's Hard],3.6519
3177094 | PPBQ [Hyper],3.6518
3060260 | Re_Construct [Hyper],3.6514
774807 | Sounds of Summer [KK's Advanced],3.6511
3849277 | Daten (TV Size) [Stelar's Hard],3.6510
3323295 | Alastor [Hyper],3.6506
4223903 | Instant Love [Instant Collab],3.6501
4666231 | SILVER BULLET [INSANE],3.6501
4351751 | Hana ni Natte [Nakazawa's Hard],3.6500
2143531 | BRAVE JEWEL (TV Size) [Slow's Hard],3.6499
1315354 | Lost (feat. Savoi) [Sunroof Remix] [Hard],3.6496
3501593 | UNLOCK (TV Size) [Amii's Hard],3.6496
4376294 | risuyu krov'yu (ANGUISH Frenchcore & DnB Bootleg) (Sped Up Ver.) [keksik's hard],3.6496
4009963 | Don't Need You [Autonomy | Polarin's Insane],3.6494
4341406 | Baddie [Chrisse's Hard],3.6489
3724455 | tires on fire [Hard],3.6487
3452584 | Lagtrain [Belated],3.6480
3687359 | Bakemono to Yobarete [Hyper // Extermination],3.6479
2533314 | kookaburra remix [bird.wav],3.6478
2668269 | Nijiiro Passions! (TV Size) [Hard],3.6475
3504178 | Final Flash Flight [EXPERT],3.6470
4221376 | Doku [Hard],3.6464
3491691 | Inferno (TV Size) [Hard],3.6463
4138642 | Good Morning World! (TV Size) [Hard],3.6458
2487358 | Relive (Cut Ver.) [MEMORY],3.6448
4524247 | Worth The Lie [Hard],3.6445
2509129 | Centimeter (TV Size) [Rent],3.6439
3952881 | Rin (TV Size) [Nicknem's Hard],3.6427
809543 | Arianrhod [Chicken hod's Hard],3.6425
3962477 | Gift (TV Size) [Tenshi],3.6422
4708382 | there [bliss],3.6422
3398716 | WHITE ALBUM Live at Campus Fes [Memories With You],3.6420
"4447315 | ""Boku wa..."" (TV Size) [Bluu's Hard]",3.6401
3861800 | GYB!! (TV Size) [Hard],3.6395
3617628 | Megumi no Ame (TV Size) [Maxim's Happily Ever After],3.6394
4073752 | ouch [la difficile],3.6390
2698880 | Encounter [Hard],3.6387
2760888 | shining! our life (Short Ver.) [Touru's Hard],3.6384
4099433 | Idol (TV Size) [Insane],3.6384
2779874 | MIRROR (Cut Ver.) [Yui's Hard],3.6381
4592173 | Andante (TV Size) [Step By Step],3.6380
2708759 | Lancelot ~Flame of the Rebellion~ [ADVANCED],3.6373
4627154 | Android Girl feat. Hatsune Miku [Chrisse's Hard],3.6366
4256273 | Kimi no Mamade (TV Size) [Sweetheart],3.6365
993456 | Solar Storm [Hard],3.6365
1562258 | A Lasting Promise [ADVANCED],3.6364
2208429 | Sweet* Witch* Girl* [Insane Vampire],3.6358
4049758 | Cranberry City [Hidden's Hard],3.6357
1249382 | Chiptune & Baroque [Hydria's MX],3.6353
1565594 | Glorious morning [Hard],3.6353
3843741 | Calling (osu! edit) [ADVANCED],3.6353
2779386 | Share the light (TV Size) [Hard],3.6351
2123597 | MIIRO [Virtue's HD],3.6348
4527298 | Taida Izon Shoukougun [Chrisse's Hardly motivated],3.6348
344257 | Little Star [4K EXH [Star.15]],3.6337
3196594 | MALIGNANT [Kanon's Hard],3.6330
2110660 | Knight Rider [Hard],3.6321
2835134 | Satisfiction (Massive New Krew Remix) [Ichi's Hard],3.6320
4341572 | QZKago Requiem [EXPERT],3.6314
4156466 | Ienai feat. asmi [Insane],3.6308
4199776 | Dawn Saga [[_UwU]'s Hyper],3.6305
3266661 | Mathematics MA+MA = Magic! [EXHAUST],3.6304
3879112 | Guilty Hostage [Zan's Hard],3.6304
2821761 | Boku no Sensou (TV Size) [Hard],3.6300
4522008 | Campanella [4K Hard],3.6298
2610475 | Salome [Bailame],3.6296
4175439 | Cupid [Hard],3.6295
4632552 | T.B.H [IT's Hard],3.6292
4596416 | Anytime Anywhere (TV Size) [Hard],3.6288
3740085 | Gotta Get Thru This (Jauz RetroFuture Remix) (Nightcore Mix) [Getting Thru These SVs],3.6287
2942803 | CATCH ME (Cut Ver.) [Hard],3.6286
3975159 | Gotoubun no Katachi (TV Size) [Confession],3.6286
3740086 | Gotta Get Thru This (Jauz RetroFuture Remix) (Nightcore Mix) [Not Getting Thru These SVs],3.6284
2608328 | Mikazuki Resize [Prototype // 4K Hard],3.6279
4334872 | OKUPA [4K | Pairo's Avanzado],3.6278
2135079 | Million Smile (Short Ver.) [Smile],3.6276
4376014 | Your New Home (TV Size) [Hard],3.6276
1256061 | SV Pack [Marathon],3.6275
"2850677 | Sis x Love feat. Narumi Sena x Narumi Mona (CV: Amamiya Sora, Natsukawa Shiina) [Sis x Love]",3.6275
1899196 | Absolute Domination [Ping's ADVANCED],3.6274
4598689 | Nyanderful days [4K Hard],3.6274
3056731 | Da Xi (Sped Up Ver.) [hyahya's 4K Hard],3.6271
1034385 | ninelie (REDSHiFT x Vesuvia Remix) [Another Kabaneri],3.6268
4454358 | Sakebe (TV Size) [Another],3.6259
4492215 | War in the Mirrorworld [HARD Lv.10],3.6257
3470137 | M2U Pack [Stellar // Nabi-'s 4K],3.6251
4677169 | VOID (TV Size) [Initial's Hard],3.6250
1102580 | Aleph-0 [Cardinality],3.6248
1103075 | Finger VIP [Difficult],3.6245
3280706 | Delrio [Hard],3.6239
3766781 | Triage [Hyper],3.6238
4366394 | Dai Dai Dai Dai Daisuki na Kimi e <3 (TV Size) [Nilou's Hard],3.6231
4393253 | Guinea Pig Olympics [Guinea Pig!],3.6231
1804982 | Zenbu Kimi ga Ita kara Shittanda [Hard],3.6229
382539 | Candy Galy [4K HD],3.6229
1267178 | Pavor Nocturnus [Hard],3.6227
4821124 | Omajinai [Hard],3.6227
3197055 | Siva [Hard],3.6226
4707791 | Yuima-ru * World (TV Size) [HAITAI],3.6226
814598 | GATE~Sore wa Akatsuki no you ni~ (TV size) [MEGA's Insane],3.6224
3357689 | Odd Eye [Hard],3.6219
1002503 | ETERNAL DRAIN [Hyper],3.6218
1469009 | MONSTER [MX],3.6218
1002598 | FaV (Short Version) [Shici's Hard],3.6213
1737313 | Red Swan (TV Size) [Stars of Heaven],3.6211
4558643 | Nana [Lili],3.6210
4169564 | Everyday World (TV Size) [4K Tangled Emotions],3.6209
480148 | Imaginary Waltz [Raccoon's MX],3.6205
3599082 | Bi (veeeeeeeever) [Fapu's ADVANCED],3.6200
"4580853 | Onnaji Kimochi, Hontou no Kimochi [Advanced]",3.6200
4274259 | O [Guise's Finitely Big Universe | Hard],3.6196
3869483 | Pinky! Pinky! [Hard],3.6195
3983394 | conflict [Sanae's Hard],3.6192
2325441 | Hazukashigariya no Toy Soldier [Hard],3.6188
717102 | Vajra [Marirose's HARD],3.6187
4509845 | 256*256 [Promachos' Hard],3.6185
4041140 | greater than one [wingman],3.6181
2472632 | Rock na Kimi to wa Owakare da [R.O.C.K],3.6169
4806652 | Bass Slut (Original Mix) (Cut Ver.) [Hyper],3.6164
2476715 | Delrio [4K Hard],3.6162
"3699558 | Infinite Strife, [Future]",3.6161
1552456 | Chocolate Planet [ADVANCED],3.6157
4452261 | Soramimi Cake (TV Size) [Sata andagi],3.6148
1990083 | The Pressure [Hard],3.6144
1461662 | Colorful Minutes [Avalon's 4K Colors],3.6143
3496608 | Shinku no Limit [Hard],3.6143
4293402 | EncorE & cALL [ADVANCED],3.6140
4714698 | Rasa di Hati [Sulit],3.6133
2101184 | Hunny Bunny [Scotty's Extreme],3.6130
4157287 | I AM THE BEST [R-nother IS THE BEST],3.6126
4630523 | Navsegda (Sped Up Ver.) [Hyper],3.6123
1686071 | Veritas [Vidi [HD]],3.6122
1296166 | Mentanpindoradora [Orange Lv.9],3.6108
2261096 | Gangu Kyou Sou Kyoku -Shuuen- [4K EXPERT],3.6097
4595171 | Android Girl feat. Hatsune Miku [Toko's Advanced],3.6096
4133544 | Ange du Blanc Pur [Hard],3.6090
4243666 | Salamander feat. Hatsune Miku [Slowpoke's Hard],3.6090
3003029 | Destroy [Virtue's ADVANCED],3.6089
2324686 | Naked flyer [Insane],3.6087
2841613 | MAGIC & LOVE [HYPER],3.6084
"2938244 | Monoqlo City (TV Size) [No matter how much you want to stop loving, it is hard to simply flip the switch]",3.6082
1179492 | Dement ~After Legend~ [Fontes' HD],3.6071
4204057 | Kimama na Tenshitachi (kanemiko's stupid bootleg) [fawcro's stupid hard],3.6070
922369 | Oriental Shade [MX],3.6066
3138118 | Angel's Salad [Hard],3.6063
3764084 | Cosmic Air Ride [Insane],3.6062
2124611 | Insert Coin [New Game],3.6058
1055808 | NEO TREASON [ADVANCED],3.6057
1308946 | Uso no Hibana (TV Size) [Hard],3.6054
4663057 | Patchwork Staccato [The End of Time],3.6054
4370338 | MYSTERIA ~ Tamashii no Yukue (Short Ver.) [Hard],3.6051
2603293 | Rojou no Girizin -Shou+rt Mix- [FAMoss' Mastermind],3.6050
4545621 | Magnetic [sec's Hard],3.6049
1556546 | YUKINOFUNK [MX],3.6044
377916 | Goin' Under [Hard],3.6042
1125049 | Lilieze to Enryuu Laevateinn [4K Hyper],3.6041
4200597 | Usagi Flap [Advanced],3.6035
"3914460 | zeke didn't ""invent dariacore"", i did [Hard]",3.6016
3630467 | Itsuka Otona ni Nareru to Ii ne. [Normal.],3.6009
3952360 | Spectacular Spider-Man Theme (TV Size) [Friend of Spider],3.6006
3289571 | Bikkurisasetara Okoru yo! [Reina's Hard],3.5997
4112934 | Guinea Pig Bridge [Insane],3.5997
1909251 | stereo future [Tofu's Providence],3.5996
2165199 | life flashes before weeb eyes [scotty's hard],3.5993
3037070 | Star Trip (Short Ver.) [Insane],3.5992
3752740 | DEAD END in My Brain (TV Size) [The Summoner (Another World) / Insane],3.5992
3827895 | Clover Day's (Short Ver.) [Nabi's Hard],3.5988
1960853 | Vivace! (TV Size) [Hard],3.5987
2143592 | XYZ [KF's Intermediate],3.5981
3702344 | Usuhanazakura (Short Ver.) [Sakura],3.5981
1517669 | Drug on the Drop (Zekk Remix) [Murumo's Hard],3.5979
4300811 | Cinderella Syndrome [Insane],3.5979
3518267 | TOBIDASE! TO THE COSMIC!! [DH's EXPERT!!],3.5978
4207626 | Seishun Archive [Hyper],3.5978
4284869 | Bubble [Break Free!],3.5978
564542 | .357 Magnum [4K Hyper],3.5971
4349313 | Baka Mitai (Cut Ver.) [Hard],3.5970
2538159 | Kimagure Romantic (TV Size) [Door to my heart],3.5968
825237 | Yuki Onna [EXHAUST],3.5968
4235418 | Rude Buster [Chrisse's Hard],3.5967
"3942722 | Chu, Tayousei. (TV Size) [Hard]",3.5963
1215359 | Happy Voice [AL's HD],3.5961
3926965 | No Celestial [I'M NO FREAKING ANGEL],3.5958
3021067 | Hibari Kochi (Cut Ver.) [Hard],3.5957
1484444 | DropZ-Line- [ADVANCED],3.5956
4677285 | Hitori ja... Issho nara! (TV Size) [Insane],3.5954
4313615 | There's A Cat Licking Your Birthday Cake [It's Your Birthday Today!],3.5953
793385 | KAIROS IN THE SPACE TIME [Another],3.5952
2642864 | ONOMATO Pairing!!! [Rhezie's HARD],3.5950
3820915 | Mirareru Mirror [Crisper x Bubba's Hard],3.5950
4324846 | homeswitcher [Guise's LVL 6. HYPER],3.5949
2342044 | Bwa ! [Hard !],3.5945
2060434 | Unmei no Dark Side -Rolling Gothic mix [ATing's Hard],3.5937
4092596 | Arsene's Bazaar [Insane],3.5935
4894304 | Irony (TV Size) [Secret Love],3.5931
4460576 | Ashita e tobutameni (TV Size) [Hard],3.5929
378655 | MTC (Nightcore Mix) [4K MX],3.5925
2293583 | Newlove [Conforming Compunction],3.5919
4148471 | Wasurete Yaranai [milku's Hard],3.5918
835098 | 176 - ikazuchi [LeiN-'s Overcute],3.5918
2896673 | MEGATON BLAST [EXPERT],3.5915
2591534 | Ahoy!! Warera Houshou Kaizokudan* [Hard],3.5913
662080 | Yumemiru! Shinjiru! Mirai Kanaete! (TV Size) [MX],3.5910
1899828 | UMMU [Stan's Hyper Lv.10],3.5908
1287057 | Lullaby [ShuChan!!],3.5906
2390919 | Toki toshite Violence (TV Size) [Hard],3.5905
1981927 | AIAIAI (feat. Nakata Yasutaka) [HARD AI],3.5899
4319143 | Barberia Tango [4K Hard],3.5898
3827832 | Future flight (Cut Ver.) [Hard],3.5897
4200471 | Kataomoi no Melody o (Short Ver.) [Hard],3.5888
1124138 | Die (feat. Casey Lee Williams) [puxtu's HD],3.5883
2505026 | X-TREME 6 [Hyper],3.5880
1674915 | Axium Crisis [Present],3.5879
4377644 | Mate Um Bonito Hoje Mesmo! [guise's hard],3.5875
1830041 | Silicon XX [Raedi's Hard],3.5868
2331141 | Getta Banban (TV Size) [Let's Go!],3.5868
2443973 | Coffin dance (Hard Renaissance) [Hard],3.5867
4508732 | Gyutte feat. Hatsune Miku [Fuwa Fuwa // Dzar03's Hard],3.5866
3449049 | CyberConnect [Difficult],3.5864
3969283 | Star Bubble [Hard Lucid],3.5860
4056226 | Only for you (TV Size) [Insane],3.5856
1063556 | The Asterisk War [4K Insane],3.5854
3630264 | Youkoso! Sweet Carnival! [Ayase's Hard],3.5848
2956635 | Glitched Character [FAMoss' Hard],3.5846
4091269 | Mannequin feat. Hatsune Miku [Mirsaaa's Hard],3.5835
4366247 | REAL INTENTION (feat. Shidzuki) [I Just Wanna You],3.5833
4786044 | UNFORGIVEN (feat. Nile Rodgers) [Slowpoke's Hard],3.5833
2081818 | Duality Rave (Zekk's 'FULL SPEC' Remix) [Kamuy's Hard],3.5828
4188429 | lalabai call me [hard],3.5826
1542988 | Sennen no Kotowari [Hyper],3.5823
3333163 | Unidentified Frequency Op.3 (Type-Triangle) [Hard],3.5822
4127529 | WYNEHOUSE (Nightcore Mix) [Funk's H],3.5822
501426 | Canon Rock [puxtu's Hard],3.5819
2122482 | Wa! Moon! dass! cry! (TV Size) [JK],3.5818
4767846 | Split EX (Instrumental Ver.) [UCITYSM'S HARD],3.5817
3194527 | Serendipity (TV Size) [4K Hard],3.5816
2562058 | bunny [Insane],3.5815
4622525 | cross the line (TV Size) [Hard],3.5814
3891746 | Nettaiya no Matsuri [GungunK's Hard],3.5813
4483488 | Sunshine City [Jesuren's Let's Meet at Morning Moon],3.5813
1239944 | Angelic Jelly [ADVANCED],3.5812
1576062 | Glorious morning [Myka's Insane],3.5812
374464 | STAGER [Another],3.5808
3898224 | Oosanbashi (Irohachou) [Insane],3.5798
4583414 | Growing Up (TV Size) [Ysg's Hard],3.5797
2242174 | Filament [Hard],3.5796
4575484 | The Vampire feat. Hatsune Miku [Hard],3.5796
4457404 | Idol x Bling-Bang-Bang-Born (CosmicMashups Mashup) (Short Ver.) [Hard],3.5792
3915579 | Like a Whirlwind [Hard],3.5783
1242636 | Arakajime Ushinawareta Bokura no Ballad [Hard],3.5780
3935475 | one of a kind [Nabi's Hard],3.5775
2541097 | Maboroshi [Hard],3.5774
1872097 | Hang out!!! [Hard],3.5773
4683857 | Ichiban Kagayaku Hoshi (TV Size) [milashka >_<],3.5770
4339222 | Sayonara wa Iwanaide sa (feat. KAFU) [Hard],3.5769
3786618 | Sunset March [DH's Hard],3.5768
2627951 | SAIKYO STRONGER [PRESENT],3.5764
4529123 | Don't Let Go [Hard],3.5761
4616657 | Til Death (Technoposse Remix Edit) (Nightcore & Cut Ver.) [I'm Losin It],3.5761
2319892 | CRAZY FOR YOU [In love with you],3.5757
3350162 | Desperado Waltz [EXPERT],3.5755
2828322 | 9TH5IN [ADVANCED],3.5753
3304694 | Say It Back [Shout | Hard],3.5752
2588486 | Vitality (t+pazolite Remix) [Advanced],3.5750
3258106 | Melt [Insane],3.5750
3706581 | quasar [Hyper],3.5749
4284892 | Deorbit [Advanced],3.5746
4077218 | Ciel etoile [Hoshizora],3.5745
4073504 | border (TV Size) [4K Hard],3.5741
1770560 | Coldlapse [ADVANCED],3.5737
394372 | STRIKE THE BLOOD [Arcwin's 4K MX],3.5737
3178845 | Love Chance!! [ADVANCED],3.5734
3684879 | Deneb to Spica (TV Size) [Hard],3.5733
4340994 | Baka Mitai (Cut Ver.) [Hyper],3.5728
4845046 | Gyumu! (TV Size) [Hard],3.5728
4356517 | Ace (TV Size) [Hard],3.5727
4099983 | BEAUTIFUL SKY (TV Size) [Stelar's Hard],3.5719
1606809 | WINDRAMMER STYLE [Hard],3.5718
360802 | Water Horizon [4K EXTREME],3.5718
4273226 | Summer Dawn [eZmmR's Hard],3.5717
4645307 | Cari Jodoh (Cut Ver.) [Revv Nyari Jodoh // Insane],3.5716
1027188 | NAVILLERA [Insane],3.5714
1488931 | Bon Appetit S (TV Size) [Insane],3.5714
4120203 | Gradation feat. Kitazawa Yuuho (TV Size) [Lv999],3.5713
882246 | Electroman Adventures [MX],3.5713
1845377 | Final Letter [-Mystic's ADVANCED],3.5709
"3758784 | Piano Rendanteki ""You"" ~Higurashi no Naku Koro ni~ [Another]",3.5706
3535273 | Jenny [Hard],3.5703
4098874 | Tooryanse ~ Kanbi Fuurai [Nabi's Hard],3.5699
4834906 | APT. [SYA'S HARD.],3.5696
3035537 | FORViDDEN ENERZY -Fataldoze- [Hytex's Hard],3.5693
4578950 | Blossom [ADVANCED],3.5693
803858 | Anemone -TV MIX- [victorica's 4K Insane],3.5689
3078685 | Let the Wind Tell You (Cut Ver.) [Blowing!],3.5679
4299425 | Connect (TV Size) [Hard],3.5679
1439847 | Einen Jodler hoer ich gern [Irrsinnig],3.5678
4170617 | Together Again (Cut Ver.) [gzdongsheng's Hyper],3.5678
756698 | Rakuen made [Shici's MX],3.5673
1089481 | SV Pack [Compelled],3.5671
2573943 | Seishun Mode! Mou Ikkai!! [FAMoss' Youth!!],3.5670
3919767 | Candy-Go-Round (Cut Ver.) [Crisper's Hard],3.5670
2329103 | Shout Baby (TV Size) [Stelar's Hard],3.5663
464929 | Enmei Chiryou [Combi's 4K MX],3.5663
3638701 | Aoi Tsuki [Hard],3.5662
3864888 | S.M.L* (TV Size) [Hyper],3.5662
4478000 | Toge Toge Sadistic (TV Size) [Hard],3.5661
2585335 | #NULL!*Peta (TV Size) [Fapu's Hard],3.5655
4396908 | Angel Breaking [Avel's Insane],3.5653
4580642 | Science Blaster (Cut Ver.) [Hard],3.5652
2242138 | All For The Time [insane],3.5651
4456981 | Hanataba wo Tsurugi ni [4K Normal],3.5650
4066459 | Colorful (Cut Ver.) [Hard],3.5649
4276752 | You Suck At Love (Sped Up & Cut Ver.) [Insane // Game is Over],3.5644
3480433 | Koi no Yukue (TV Size) [Insane],3.5642
4019662 | Zankyo Sanka (TV Size) [Amii's Hard Demon],3.5640
3652827 | Love-Evidence (TV Size) [x^2-|x|*y+y^2=1 [Insane]],3.5639
376806 | Fight 4 Real (TV Size) [4K Lv.11],3.5639
4092549 | Aresene's Bazaar [Collab Hard],3.5629
4854833 | 60% Fantasy [elexire's Hard],3.5623
4816787 | Hoshi Yume Gazer (Short Ver.) [My Angel Prickett],3.5622
4063520 | Just Leave Me Alone [Insane],3.5620
4133538 | Maid with Dragons <3 (TV Size) [Hard],3.5620
4213924 | Cranberry City feat. Luschel [Hyper],3.5620
4697571 | IDSMILE [Hard],3.5619
2848799 | SUPER REACTOR [Bruce's EXPERT],3.5613
3609391 | HUGE W [Hyper W],3.5613
3143202 | Elemental Creation (kamome sano Remix) [Rhezie's ADVANCED],3.5610
3958327 | Searchlight to Tsukiakari (TV Size) [Moonlight],3.5608
4466718 | Rumble (sarochi Flip) [Revv's Hard],3.5608
3651444 | Bad for me (Dz'Xa's Amenpunk) [Hard],3.5607
1982771 | azure (TV Size) [Reverse],3.5606
4080586 | More One Night (Assertive Hardcore Bootleg) [long ver.] [Mearry's Normal],3.5605
1287719 | Chrono Diver -PENDULUMs- [Hyper],3.5603
